test_no,crash_type,angle,speed_kph,category
9697,IMPACTOR INTO VEHICLE,270.0,61.44,Side
9698,VEHICLE INTO POLE,270.0,32.15,Side
9699,IMPACTOR INTO VEHICLE,345.0,90.65,Rear
9725,IMPACTOR INTO VEHICLE,345.0,89.75,Rear
9726,IMPACTOR INTO VEHICLE,345.0,89.74,Rear
9727,IMPACTOR INTO VEHICLE,15.0,90.02,Rear
9728,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9729,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9731,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9732,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9733,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9734,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9735,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9736,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9738,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9739,IMPACTOR INTO VEHICLE,345.0,90.26,Rear
9740,IMPACTOR INTO VEHICLE,15.0,90.05,Rear
9741,IMPACTOR INTO VEHICLE,15.0,90.23,Rear
9742,IMPACTOR INTO VEHICLE,345.0,90.2,Rear
9743,IMPACTOR INTO VEHICLE,345.0,90.19,Rear
9744,IMPACTOR INTO VEHICLE,345.0,90.04,Rear
9745,VEHICLE INTO BARRIER,0.0,56.3,Frontal
9746,VEHICLE INTO POLE,270.0,32.2,Side
9747,IMPACTOR INTO VEHICLE,270.0,61.51,Side
9748,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9749,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9750,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9751,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9752,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9753,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9754,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9755,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9756,IMPACTOR INTO VEHICLE,270.0,61.78,Side
9757,VEHICLE INTO BARRIER,0.0,56.63,Frontal
9758,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9759,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9760,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9761,VEHICLE INTO BARRIER,0.0,56.09,Frontal
9762,VEHICLE INTO BARRIER,0.0,56.61,Frontal
9763,VEHICLE INTO BARRIER,0.0,56.24,Frontal
9764,VEHICLE INTO BARRIER,0.0,56.5,Frontal
9776,VEHICLE INTO POLE,270.0,32.33,Side
9777,IMPACTOR INTO VEHICLE,270.0,61.51,Side
9779,VEHICLE INTO POLE,270.0,32.06,Side
9780,VEHICLE INTO POLE,285.0,32.25,Side
9781,VEHICLE INTO POLE,285.0,32.21,Side
9782,VEHICLE INTO POLE,285.0,32.43,Side
9783,VEHICLE INTO POLE,285.0,31.89,Side
9784,VEHICLE INTO POLE,285.0,32.23,Side
9785,VEHICLE INTO POLE,285.0,32.23,Side
9786,IMPACTOR INTO VEHICLE,270.0,60.94,Side
9787,IMPACTOR INTO VEHICLE,270.0,61.65,Side
9788,IMPACTOR INTO VEHICLE,270.0,62.17,Side
9789,IMPACTOR INTO VEHICLE,270.0,61.88,Side
9790,IMPACTOR INTO VEHICLE,270.0,61.91,Side
9791,IMPACTOR INTO VEHICLE,270.0,61.44,Side
9792,VEHICLE INTO POLE,270.0,32.4,Side
9793,VEHICLE INTO BARRIER,0.0,56.15,Frontal
9794,IMPACTOR INTO VEHICLE,270.0,61.94,Side
9795,IMPACTOR INTO IMPACTOR,345.0,69.65,Other
9796,IMPACTOR INTO IMPACTOR,345.0,59.86,Side
9797,IMPACTOR INTO IMPACTOR,345.0,59.71,Side
9798,IMPACTOR INTO IMPACTOR,345.0,59.84,Side
9799,IMPACTOR INTO IMPACTOR,345.0,59.83,Side
9800,IMPACTOR INTO IMPACTOR,345.0,59.79,Side
9801,VEHICLE INTO BARRIER,0.0,56.21,Frontal
9802,IMPACTOR INTO VEHICLE,345.0,90.27,Rear
9803,VEHICLE INTO POLE,270.0,32.29,Side
9804,IMPACTOR INTO VEHICLE,345.0,90.09,Rear
9805,IMPACTOR INTO VEHICLE,345.0,90.24,Rear
9806,IMPACTOR INTO VEHICLE,345.0,90.19,Rear
9807,IMPACTOR INTO VEHICLE,345.0,90.23,Rear
9808,VEHICLE INTO BARRIER,0.0,56.17,Frontal
9809,VEHICLE INTO POLE,270.0,32.2,Side
9810,IMPACTOR INTO VEHICLE,270.0,61.36,Side
9819,IMPACTOR INTO VEHICLE,270.0,61.55,Side
9927,SLED WITHOUT VEHICLE BODY,0.0,47.72,Sled
9928,SLED WITHOUT VEHICLE BODY,0.0,47.49,Sled
9929,SLED WITHOUT VEHICLE BODY,0.0,47.52,Sled
9930,SLED WITHOUT VEHICLE BODY,0.0,47.19,Sled
9931,SLED WITHOUT VEHICLE BODY,0.0,47.3,Sled
9932,SLED WITHOUT VEHICLE BODY,0.0,47.44,Sled
9933,SLED WITHOUT VEHICLE BODY,0.0,47.62,Sled
9934,SLED WITHOUT VEHICLE BODY,0.0,47.35,Sled
9935,SLED WITHOUT VEHICLE BODY,0.0,47.3,Sled
9936,SLED WITHOUT VEHICLE BODY,0.0,47.59,Sled
9937,SLED WITHOUT VEHICLE BODY,0.0,47.68,Sled
9938,SLED WITHOUT VEHICLE BODY,0.0,47.75,Sled
9939,VEHICLE INTO BARRIER,0.0,56.36,Frontal
9940,IMPACTOR INTO VEHICLE,270.0,61.68,Side
9941,VEHICLE INTO POLE,270.0,32.24,Side
9942,IMPACTOR INTO VEHICLE,270.0,61.57,Side
9945,IMPACTOR INTO VEHICLE,270.0,61.76,Side
9946,VEHICLE INTO BARRIER,0.0,56.91,Frontal
9947,VEHICLE INTO POLE,270.0,32.17,Side
9952,IMPACTOR INTO VEHICLE,345.0,90.91,Rear
9953,IMPACTOR INTO VEHICLE,345.0,90.98,Rear
9954,IMPACTOR INTO VEHICLE,345.0,91.05,Rear
9955,IMPACTOR INTO VEHICLE,345.0,89.93,Rear
9956,IMPACTOR INTO VEHICLE,345.0,90.14,Rear
9957,IMPACTOR INTO VEHICLE,345.0,90.09,Rear
9958,VEHICLE INTO BARRIER,0.0,56.67,Frontal
9959,IMPACTOR INTO VEHICLE,345.0,90.17,Rear
9960,IMPACTOR INTO VEHICLE,345.0,90.31,Rear
9961,VEHICLE INTO BARRIER,0.0,56.25,Frontal
9962,IMPACTOR INTO VEHICLE,270.0,61.42,Side
9963,VEHICLE INTO POLE,270.0,32.18,Side
9964,VEHICLE INTO BARRIER,0.0,56.49,Frontal
9965,VEHICLE INTO BARRIER,0.0,56.53,Frontal
9966,VEHICLE INTO BARRIER,0.0,56.29,Frontal
9967,VEHICLE INTO POLE,270.0,32.19,Side
9968,IMPACTOR INTO VEHICLE,270.0,61.46,Side
9969,VEHICLE INTO BARRIER,0.0,56.63,Frontal
9970,VEHICLE INTO BARRIER,0.0,56.16,Frontal
9971,VEHICLE INTO POLE,270.0,32.29,Side
9972,IMPACTOR INTO VEHICLE,270.0,61.55,Side
9973,VEHICLE INTO BARRIER,0.0,56.56,Frontal
9974,VEHICLE INTO POLE,270.0,32.79,Side
9975,IMPACTOR INTO VEHICLE,270.0,62.07,Side
9976,IMPACTOR INTO VEHICLE,345.0,90.39,Rear
9977,IMPACTOR INTO VEHICLE,345.0,90.47,Rear
9978,IMPACTOR INTO VEHICLE,345.0,90.18,Rear
9979,VEHICLE INTO POLE,270.0,31.97,Side
9980,IMPACTOR INTO VEHICLE,270.0,62.2,Side
9981,VEHICLE INTO POLE,270.0,32.47,Side
9982,VEHICLE INTO BARRIER,0.0,56.57,Frontal
9983,IMPACTOR INTO VEHICLE,270.0,62.07,Side
9984,VEHICLE INTO BARRIER,0.0,56.65,Frontal
9985,VEHICLE INTO POLE,270.0,32.18,Side
9986,IMPACTOR INTO VEHICLE,270.0,62.55,Side
9987,VEHICLE INTO BARRIER,0.0,56.81,Frontal
9988,VEHICLE INTO POLE,270.0,32.88,Side
9989,VEHICLE INTO BARRIER,0.0,56.07,Frontal
9990,IMPACTOR INTO VEHICLE,270.0,61.9,Side
9991,VEHICLE INTO BARRIER,0.0,56.43,Frontal
9992,VEHICLE INTO BARRIER,0.0,56.23,Frontal
9993,VEHICLE INTO POLE,270.0,32.14,Side
9994,VEHICLE INTO POLE,270.0,32.05,Side
9995,IMPACTOR INTO VEHICLE,270.0,61.85,Side
9996,IMPACTOR INTO VEHICLE,270.0,61.84,Side
9997,VEHICLE INTO BARRIER,0.0,56.87,Frontal
9998,IMPACTOR INTO VEHICLE,270.0,62.37,Side
9999,VEHICLE INTO BARRIER,0.0,56.35,Frontal
10000,VEHICLE INTO BARRIER,0.0,56.65,Frontal
10001,VEHICLE INTO BARRIER,0.0,56.11,Frontal
10002,VEHICLE INTO BARRIER,0.0,56.53,Frontal
10003,IMPACTOR INTO VEHICLE,270.0,61.88,Side
10004,VEHICLE INTO POLE,270.0,32.58,Side
10005,VEHICLE INTO BARRIER,0.0,56.82,Frontal
10006,VEHICLE INTO POLE,270.0,32.09,Side
10007,VEHICLE INTO BARRIER,0.0,56.44,Frontal
10008,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
10009,SLED WITHOUT VEHICLE BODY,10.0,32.69,Sled
10010,SLED WITHOUT VEHICLE BODY,10.0,32.52,Sled
10011,SLED WITHOUT VEHICLE BODY,10.0,32.67,Sled
10012,SLED WITHOUT VEHICLE BODY,10.0,32.8,Sled
10013,SLED WITHOUT VEHICLE BODY,10.0,32.69,Sled
10014,SLED WITHOUT VEHICLE BODY,10.0,32.62,Sled
10015,SLED WITHOUT VEHICLE BODY,10.0,32.69,Sled
10016,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
10017,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
10018,SLED WITHOUT VEHICLE BODY,10.0,32.62,Sled
10019,SLED WITHOUT VEHICLE BODY,10.0,32.49,Sled
10020,SLED WITHOUT VEHICLE BODY,10.0,32.61,Sled
10021,SLED WITHOUT VEHICLE BODY,10.0,32.62,Sled
10022,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
10023,SLED WITHOUT VEHICLE BODY,10.0,32.61,Sled
10024,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
10025,SLED WITHOUT VEHICLE BODY,10.0,32.44,Sled
10026,SLED WITHOUT VEHICLE BODY,10.0,32.62,Sled
10027,VEHICLE INTO BARRIER,0.0,56.17,Frontal
10028,VEHICLE INTO BARRIER,0.0,56.25,Frontal
10029,VEHICLE INTO BARRIER,0.0,48.69,Frontal
10031,VEHICLE INTO BARRIER,0.0,56.42,Frontal
10032,IMPACTOR INTO VEHICLE,270.0,61.99,Side
10033,VEHICLE INTO POLE,270.0,32.44,Side
10034,VEHICLE INTO BARRIER,0.0,56.4,Frontal
10035,IMPACTOR INTO VEHICLE,270.0,61.97,Side
10036,VEHICLE INTO POLE,270.0,32.76,Side
10037,VEHICLE INTO POLE,270.0,31.74,Side
10038,IMPACTOR INTO VEHICLE,270.0,61.39,Side
10039,VEHICLE INTO BARRIER,0.0,56.19,Frontal
10044,VEHICLE INTO POLE,270.0,32.49,Side
10046,IMPACTOR INTO VEHICLE,270.0,62.15,Side
10047,VEHICLE INTO POLE,270.0,32.86,Side
10048,IMPACTOR INTO VEHICLE,270.0,61.88,Side
10049,VEHICLE INTO BARRIER,0.0,56.49,Frontal
10050,VEHICLE INTO BARRIER,0.0,56.47,Frontal
10051,VEHICLE INTO POLE,285.0,32.24,Side
10052,VEHICLE INTO POLE,285.0,32.27,Side
10053,VEHICLE INTO POLE,285.0,32.23,Side
10054,IMPACTOR INTO VEHICLE,270.0,61.92,Side
10055,IMPACTOR INTO VEHICLE,270.0,61.95,Side
10056,IMPACTOR INTO VEHICLE,270.0,62.35,Side
10057,IMPACTOR INTO VEHICLE,270.0,61.59,Side
10058,VEHICLE INTO BARRIER,0.0,56.47,Frontal
10059,VEHICLE INTO POLE,270.0,32.23,Side
10060,VEHICLE INTO BARRIER,0.0,56.33,Frontal
10061,VEHICLE INTO POLE,270.0,32.24,Side
10062,IMPACTOR INTO VEHICLE,270.0,62.1,Side
10063,SLED WITHOUT VEHICLE BODY,0.0,47.19,Sled
10064,SLED WITHOUT VEHICLE BODY,0.0,47.11,Sled
10065,SLED WITHOUT VEHICLE BODY,0.0,46.98,Sled
10066,IMPACTOR INTO VEHICLE,270.0,62.06,Side
10067,VEHICLE INTO POLE,270.0,32.05,Side
10068,VEHICLE INTO BARRIER,0.0,55.54,Frontal
10069,IMPACTOR INTO VEHICLE,270.0,62.0,Side
10070,VEHICLE INTO POLE,270.0,32.21,Side
10071,VEHICLE INTO VEHICLE,345.0,84.48,Other
10072,VEHICLE INTO VEHICLE,345.0,90.33,Other
10073,VEHICLE INTO POLE,270.0,32.66,Side
10074,IMPACTOR INTO VEHICLE,270.0,62.11,Side
10075,VEHICLE INTO BARRIER,0.0,56.09,Frontal
10076,VEHICLE INTO BARRIER,0.0,56.3,Frontal
10077,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10078,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10079,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10080,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10081,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10082,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10083,IMPACTOR INTO VEHICLE,270.0,61.89,Side
10084,VEHICLE INTO POLE,270.0,32.06,Side
10085,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10086,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10087,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10088,VEHICLE INTO BARRIER,0.0,56.05,Frontal
10089,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10090,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10091,VEHICLE INTO BARRIER,0.0,55.61,Frontal
10092,IMPACTOR INTO VEHICLE,270.0,62.03,Side
10093,VEHICLE INTO POLE,270.0,32.17,Side
10094,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10098,IMPACTOR INTO VEHICLE,270.0,62.04,Side
10099,IMPACTOR INTO VEHICLE,345.0,89.5,Rear
10100,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
10101,SLED WITHOUT VEHICLE BODY,10.0,32.61,Sled
10102,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
10103,SLED WITHOUT VEHICLE BODY,10.0,32.54,Sled
10104,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
10105,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
10106,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
10107,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
10108,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
10109,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
10110,SLED WITHOUT VEHICLE BODY,10.0,32.67,Sled
10111,SLED WITHOUT VEHICLE BODY,10.0,32.56,Sled
10112,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
10113,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
10114,SLED WITHOUT VEHICLE BODY,10.0,32.67,Sled
10115,SLED WITHOUT VEHICLE BODY,10.0,32.69,Sled
10116,SLED WITHOUT VEHICLE BODY,10.0,32.35,Sled
10117,SLED WITHOUT VEHICLE BODY,10.0,32.38,Sled
10118,SLED WITHOUT VEHICLE BODY,10.0,32.33,Sled
10119,IMPACTOR INTO VEHICLE,345.0,89.87,Rear
10126,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10127,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10128,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10129,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10130,VEHICLE INTO POLE,270.0,32.13,Side
10131,VEHICLE INTO BARRIER,0.0,56.39,Frontal
10132,IMPACTOR INTO VEHICLE,270.0,62.59,Side
10133,IMPACTOR INTO VEHICLE,345.0,90.75,Rear
10134,IMPACTOR INTO VEHICLE,345.0,90.72,Rear
10135,VEHICLE INTO POLE,270.0,32.55,Side
10136,IMPACTOR INTO VEHICLE,270.0,62.14,Side
10137,VEHICLE INTO BARRIER,0.0,56.73,Frontal
10144,IMPACTOR INTO VEHICLE,270.0,61.91,Side
10145,VEHICLE INTO POLE,270.0,31.94,Side
10146,VEHICLE INTO BARRIER,0.0,57.09,Frontal
10147,VEHICLE INTO POLE,270.0,32.49,Side
10148,IMPACTOR INTO VEHICLE,270.0,62.41,Side
10149,VEHICLE INTO BARRIER,0.0,56.81,Frontal
10150,VEHICLE INTO BARRIER,0.0,56.29,Frontal
10151,VEHICLE INTO BARRIER,0.0,56.14,Frontal
10152,VEHICLE INTO POLE,270.0,32.25,Side
10153,IMPACTOR INTO VEHICLE,270.0,61.21,Side
10154,VEHICLE INTO VEHICLE,345.0,90.04,Other
10155,VEHICLE INTO POLE,270.0,32.95,Side
10156,VEHICLE INTO BARRIER,0.0,56.39,Frontal
10157,IMPACTOR INTO VEHICLE,270.0,62.08,Side
10158,VEHICLE INTO POLE,270.0,31.72,Side
10159,VEHICLE INTO BARRIER,0.0,56.17,Frontal
10160,IMPACTOR INTO VEHICLE,270.0,61.9,Side
10161,VEHICLE INTO POLE,270.0,31.67,Side
10162,IMPACTOR INTO VEHICLE,270.0,61.96,Side
10163,VEHICLE INTO POLE,270.0,31.94,Side
10164,IMPACTOR INTO VEHICLE,270.0,62.48,Side
10165,VEHICLE INTO BARRIER,0.0,55.68,Frontal
10166,VEHICLE INTO POLE,270.0,32.38,Side
10167,IMPACTOR INTO VEHICLE,270.0,62.09,Side
10168,VEHICLE INTO BARRIER,0.0,56.3,Frontal
10169,VEHICLE INTO BARRIER,0.0,55.83,Frontal
10170,IMPACTOR INTO VEHICLE,270.0,61.83,Side
10171,VEHICLE INTO POLE,270.0,31.93,Side
10172,IMPACTOR INTO VEHICLE,270.0,62.86,Side
10173,VEHICLE INTO POLE,270.0,32.57,Side
10174,VEHICLE INTO BARRIER,0.0,56.27,Frontal
10175,VEHICLE INTO BARRIER,0.0,56.57,Frontal
10176,IMPACTOR INTO VEHICLE,270.0,62.33,Side
10177,VEHICLE INTO POLE,270.0,32.39,Side
10178,IMPACTOR INTO VEHICLE,270.0,61.92,Side
10179,VEHICLE INTO POLE,270.0,32.19,Side
10180,VEHICLE INTO BARRIER,0.0,56.26,Frontal
10181,IMPACTOR INTO VEHICLE,270.0,62.01,Side
10182,VEHICLE INTO POLE,270.0,32.79,Side
10183,VEHICLE INTO BARRIER,0.0,56.14,Frontal
10184,VEHICLE INTO POLE,270.0,32.41,Side
10185,VEHICLE INTO BARRIER,0.0,56.64,Frontal
10186,IMPACTOR INTO VEHICLE,270.0,62.02,Side
10187,IMPACTOR INTO VEHICLE,270.0,61.77,Side
10188,VEHICLE INTO POLE,270.0,32.14,Side
10189,VEHICLE INTO BARRIER,0.0,55.78,Frontal
10190,IMPACTOR INTO VEHICLE,270.0,61.54,Side
10191,VEHICLE INTO BARRIER,0.0,56.52,Frontal
10192,VEHICLE INTO POLE,270.0,32.34,Side
10193,IMPACTOR INTO VEHICLE,270.0,62.17,Side
10194,VEHICLE INTO POLE,270.0,32.87,Side
10195,VEHICLE INTO BARRIER,0.0,56.31,Frontal
10196,UNKNOWN,0.0,0.0,Other
10197,UNKNOWN,0.0,0.0,Other
10198,UNKNOWN,0.0,0.0,Other
10199,UNKNOWN,0.0,0.0,Other
10200,UNKNOWN,0.0,0.0,Other
10201,UNKNOWN,0.0,0.0,Other
10202,UNKNOWN,0.0,0.0,Other
10203,UNKNOWN,0.0,0.0,Other
10204,UNKNOWN,0.0,0.0,Other
10205,UNKNOWN,0.0,12.96,Other
10206,UNKNOWN,0.0,0.0,Other
10207,UNKNOWN,0.0,0.0,Other
10208,UNKNOWN,0.0,0.0,Other
10209,UNKNOWN,0.0,0.0,Other
10210,UNKNOWN,0.0,0.0,Other
10211,UNKNOWN,0.0,0.0,Other
10212,UNKNOWN,0.0,0.0,Other
10213,UNKNOWN,0.0,0.0,Other
10214,UNKNOWN,0.0,0.0,Other
10215,UNKNOWN,0.0,0.0,Other
10216,UNKNOWN,0.0,0.0,Other
10217,UNKNOWN,0.0,0.0,Other
10218,UNKNOWN,0.0,0.0,Other
10219,UNKNOWN,0.0,0.0,Other
10220,UNKNOWN,0.0,0.0,Other
10221,UNKNOWN,0.0,0.0,Other
10222,UNKNOWN,0.0,0.0,Other
10223,UNKNOWN,0.0,0.0,Other
10224,UNKNOWN,0.0,0.0,Other
10225,UNKNOWN,0.0,0.0,Other
10226,UNKNOWN,0.0,0.0,Other
10227,UNKNOWN,0.0,0.0,Other
10228,UNKNOWN,0.0,0.0,Other
10229,UNKNOWN,0.0,0.0,Other
10230,UNKNOWN,0.0,0.0,Other
10231,UNKNOWN,0.0,0.0,Other
10232,UNKNOWN,0.0,0.0,Other
10233,UNKNOWN,0.0,0.0,Other
10234,UNKNOWN,0.0,0.0,Other
10235,UNKNOWN,0.0,0.0,Other
10236,UNKNOWN,0.0,0.0,Other
10237,UNKNOWN,0.0,0.0,Other
10238,UNKNOWN,0.0,0.0,Other
10239,UNKNOWN,0.0,0.0,Other
10240,UNKNOWN,0.0,0.0,Other
10241,UNKNOWN,0.0,0.0,Other
10242,UNKNOWN,0.0,0.0,Other
10243,UNKNOWN,0.0,0.0,Other
10244,UNKNOWN,0.0,0.0,Other
10245,UNKNOWN,0.0,0.0,Other
10246,UNKNOWN,0.0,0.0,Other
10247,UNKNOWN,0.0,0.0,Other
10248,UNKNOWN,0.0,0.0,Other
10249,UNKNOWN,0.0,0.0,Other
10250,UNKNOWN,0.0,0.0,Other
10251,UNKNOWN,0.0,0.0,Other
10252,UNKNOWN,0.0,0.0,Other
10253,UNKNOWN,0.0,0.0,Other
10254,UNKNOWN,0.0,0.0,Other
10255,UNKNOWN,0.0,0.0,Other
10256,UNKNOWN,0.0,0.0,Other
10257,UNKNOWN,0.0,0.0,Other
10258,UNKNOWN,0.0,0.0,Other
10259,UNKNOWN,0.0,0.0,Other
10260,UNKNOWN,0.0,0.0,Other
10261,UNKNOWN,0.0,0.0,Other
10262,UNKNOWN,0.0,0.0,Other
10263,UNKNOWN,0.0,0.0,Other
10264,UNKNOWN,0.0,0.0,Other
10265,UNKNOWN,0.0,0.0,Other
10266,UNKNOWN,0.0,0.0,Other
10267,UNKNOWN,0.0,0.0,Other
10268,UNKNOWN,0.0,0.0,Other
10269,UNKNOWN,0.0,0.0,Other
10270,UNKNOWN,0.0,0.0,Other
10271,UNKNOWN,0.0,0.0,Other
10272,SLED WITHOUT VEHICLE BODY,10.0,33.23,Sled
10273,SLED WITHOUT VEHICLE BODY,10.0,33.24,Sled
10274,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
10275,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
10276,SLED WITHOUT VEHICLE BODY,10.0,32.46,Sled
10277,SLED WITHOUT VEHICLE BODY,10.0,32.48,Sled
10278,SLED WITHOUT VEHICLE BODY,10.0,32.49,Sled
10279,SLED WITHOUT VEHICLE BODY,10.0,31.27,Sled
10280,SLED WITHOUT VEHICLE BODY,10.0,32.56,Sled
10281,SLED WITHOUT VEHICLE BODY,10.0,32.51,Sled
10282,SLED WITHOUT VEHICLE BODY,10.0,32.67,Sled
10283,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
10284,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
10285,SLED WITHOUT VEHICLE BODY,10.0,32.62,Sled
10286,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
10289,SLED WITH VEHICLE BODY,0.0,37.58,Sled
10290,SLED WITH VEHICLE BODY,0.0,37.4,Sled
10291,SLED WITH VEHICLE BODY,0.0,37.45,Sled
10292,SLED WITH VEHICLE BODY,0.0,37.34,Sled
10293,SLED WITH VEHICLE BODY,0.0,37.4,Sled
10294,SLED WITH VEHICLE BODY,0.0,37.5,Sled
10295,SLED WITH VEHICLE BODY,0.0,45.29,Sled
10296,SLED WITH VEHICLE BODY,0.0,45.64,Sled
10297,SLED WITH VEHICLE BODY,0.0,45.69,Sled
10298,SLED WITH VEHICLE BODY,0.0,45.79,Sled
10299,SLED WITH VEHICLE BODY,0.0,45.82,Sled
10300,SLED WITH VEHICLE BODY,0.0,45.8,Sled
10301,SLED WITH VEHICLE BODY,0.0,45.61,Sled
10302,SLED WITH VEHICLE BODY,0.0,28.1,Sled
10303,SLED WITH VEHICLE BODY,0.0,28.08,Sled
10304,SLED WITH VEHICLE BODY,0.0,28.13,Sled
10305,SLED WITH VEHICLE BODY,0.0,28.33,Sled
10306,SLED WITH VEHICLE BODY,0.0,28.12,Sled
10307,SLED WITH VEHICLE BODY,0.0,28.08,Sled
10308,SLED WITH VEHICLE BODY,0.0,28.07,Sled
10309,VEHICLE INTO BARRIER,0.0,56.65,Frontal
10310,VEHICLE INTO BARRIER,0.0,56.52,Frontal
10312,VEHICLE INTO BARRIER,0.0,56.73,Frontal
10313,IMPACTOR INTO VEHICLE,270.0,61.68,Side
10314,VEHICLE INTO POLE,270.0,32.19,Side
10315,IMPACTOR INTO VEHICLE,270.0,61.51,Side
10316,VEHICLE INTO BARRIER,0.0,56.77,Frontal
10317,VEHICLE INTO BARRIER,0.0,56.12,Frontal
10318,VEHICLE INTO POLE,270.0,31.89,Side
10319,IMPACTOR INTO VEHICLE,270.0,61.93,Side
10320,VEHICLE INTO BARRIER,0.0,56.45,Frontal
10321,IMPACTOR INTO VEHICLE,270.0,61.16,Side
10322,VEHICLE INTO POLE,270.0,32.2,Side
10323,IMPACTOR INTO VEHICLE,270.0,62.07,Side
10324,VEHICLE INTO POLE,270.0,32.68,Side
10325,SLED WITHOUT VEHICLE BODY,0.0,47.62,Sled
10326,SLED WITHOUT VEHICLE BODY,0.0,47.62,Sled
10327,SLED WITHOUT VEHICLE BODY,0.0,47.7,Sled
10328,SLED WITHOUT VEHICLE BODY,0.0,47.44,Sled
10329,SLED WITHOUT VEHICLE BODY,0.0,47.64,Sled
10330,SLED WITHOUT VEHICLE BODY,0.0,47.54,Sled
10331,SLED WITHOUT VEHICLE BODY,0.0,47.57,Sled
10332,SLED WITHOUT VEHICLE BODY,0.0,47.52,Sled
10333,SLED WITHOUT VEHICLE BODY,0.0,47.51,Sled
10334,SLED WITHOUT VEHICLE BODY,0.0,47.44,Sled
10335,SLED WITHOUT VEHICLE BODY,0.0,47.67,Sled
10336,SLED WITHOUT VEHICLE BODY,0.0,47.57,Sled
10337,SLED WITHOUT VEHICLE BODY,0.0,47.56,Sled
10338,SLED WITHOUT VEHICLE BODY,0.0,47.41,Sled
10339,SLED WITHOUT VEHICLE BODY,0.0,47.4,Sled
10341,IMPACTOR INTO VEHICLE,270.0,62.07,Side
10342,VEHICLE INTO BARRIER,0.0,56.71,Frontal
10343,VEHICLE INTO BARRIER,0.0,56.34,Frontal
10344,IMPACTOR INTO VEHICLE,270.0,62.11,Side
10345,VEHICLE INTO POLE,270.0,32.7,Side
10346,VEHICLE INTO BARRIER,0.0,56.19,Frontal
10347,IMPACTOR INTO VEHICLE,270.0,61.89,Side
10348,VEHICLE INTO POLE,270.0,32.0,Side
10349,VEHICLE INTO BARRIER,0.0,56.24,Frontal
10350,SLED WITHOUT VEHICLE BODY,0.0,47.54,Sled
10351,IMPACTOR INTO VEHICLE,270.0,61.97,Side
10352,VEHICLE INTO POLE,270.0,32.62,Side
